臉書連結,候選人,類型,選區,選舉黃頁連結
https://www.facebook.com/Yulan0915/photos/pcb.850993948257669/850991854924545/?type=1,李玉蘭,直轄市議員,"新北市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b5683-a65c-4fa6-af94-1926acb5b862
https://www.facebook.com/Yulan0915/photos/pcb.850579414965789/850578218299242/?type=1,李玉蘭,直轄市議員,"新北市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b5683-a65c-4fa6-af94-1926acb5b862
https://zh-tw.facebook.com/hong.meen,李玉蘭,直轄市議員,"新北市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b5683-a65c-4fa6-af94-1926acb5b862
https://www.facebook.com/kandesnwin2010,李眉蓁,直轄市議員,"高雄市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa0-2284-4c73-bdf5-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9D%8E%E7%BE%8E%E7%B4%A0/281301188563451,李美素,直轄市議員,"臺南市 > 第17選區[平地]",http://k.olc.tw/elections/candidates/view/540b5696-7910-406a-a8f9-1926acb5b862
https://zh-tw.facebook.com/lushoko,李美素,直轄市議員,"臺南市 > 第17選區[平地]",http://k.olc.tw/elections/candidates/view/540b5696-7910-406a-a8f9-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%B0%91%E9%80%B2%E9%BB%A8%E5%BE%B5%E5%8F%AC%E5%A4%A7%E5%8F%B0%E5%8D%97%E5%B8%82%E5%B9%B3%E5%9C%B0%E5%8E%9F%E4%BD%8F%E6%B0%91%E5%B8%82%E8%AD%B0%E5%93%A1%E5%80%99%E9%81%B8%E4%BA%BA%E6%9D%8E%E7%BE%8E%E7%B4%A0%E9%9D%92%E5%B9%B4%E5%BE%8C%E6%8F%B4%E6%9C%83/140332166012272,李美素,直轄市議員,"臺南市 > 第17選區[平地]",http://k.olc.tw/elections/candidates/view/540b5696-7910-406a-a8f9-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9D%8E%E7%BF%81%E6%9C%88%E5%A8%A5/272384659474649,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://www.facebook.com/video.php?v=715169931847982,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://zh-tw.facebook.com/yourliweng,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://www.facebook.com/video.php?v=687353534629622,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://www.facebook.com/video.php?v=714712015227107&set=vb.183214805043500&type=3&permPage=1,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://zh-tw.facebook.com/video/video.php?v=176069492468031,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://zh-tw.facebook.com/public/%E6%9D%8E%E7%BF%81%E6%9C%88%E5%A8%A5,李翁月娥,直轄市議員,"新北市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-c2d4-4453-8ca0-0f15acb5b862
https://www.facebook.com/events/161210030608160/?source=1,李芳儒,直轄市議員,"臺北市 > 第07選區[平地]",http://k.olc.tw/elections/candidates/view/53c68f9d-c72c-4dee-9fcd-0f15acb5b862
https://zh-tw.facebook.com/backlee,李退之,直轄市議員,"臺南市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-410c-4d16-9ce7-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E5%8D%97%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9D%8E%E9%80%80%E4%B9%8B%E6%9C%8D%E5%8B%99%E8%99%95/104789882931157,李退之,直轄市議員,"臺南市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-410c-4d16-9ce7-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9D%8E%E9%80%80%E4%B9%8B%E6%9C%8D%E5%8B%99%E8%99%95/187165827991557?rf=345064642191088,李退之,直轄市議員,"臺南市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-410c-4d16-9ce7-0f15acb5b862
https://zh-tw.facebook.com/fiorina1224,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://zh-tw.facebook.com/cocel1224,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://zh-tw.facebook.com/fiorina1224/photos/pb.327986657268286.-2207520000.1410193950./725559920844289/?type=1,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://www.facebook.com/fiorina1224/photos_stream?tab=photos,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
http://m2.facebook.com/fiorina1224?ref=stream,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://zh-tw.facebook.com/pages/%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9D%8E%E9%9B%85%E9%9D%9C%E6%9C%8D%E5%8B%99%E8%99%95/189339557779745,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://www.facebook.com/fiorina1224/info,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://www.facebook.com/fiorina1224/photos_stream?tab=photos_albums,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
https://zh-tw.facebook.com/fiorina1224/photos/a.339781376088814.77722.327986657268286/705789462821335/,李雅靜,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-7120-44f9-b3d6-0f15acb5b862
http://www.facebook.com/100002573168453,李雨庭,直轄市議員,"高雄市 > 第11選區[區域]",http://k.olc.tw/elections/candidates/view/540b569c-55dc-4d1a-9686-1926acb5b862
https://zh-tw.facebook.com/LEE078061119,李順進,直轄市議員,"高雄市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa3-4b68-42c0-af19-0f15acb5b862
https://www.facebook.com/pages/%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1-%E6%9D%8E%E9%A0%86%E9%80%B2/740073709393786,李順進,直轄市議員,"高雄市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa3-4b68-42c0-af19-0f15acb5b862
https://zh-tw.facebook.com/pages/%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9D%8E%E9%A0%86%E9%80%B2%E6%9C%8D%E5%8B%99%E8%99%95/211231818892145,李順進,直轄市議員,"高雄市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa3-4b68-42c0-af19-0f15acb5b862
https://zh-tw.facebook.com/public/%E4%BE%AF%E6%9D%8E%E9%BA%97%E7%8F%A0,李麗珠,直轄市議員,"桃園市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f73-2cd8-4570-a137-0f15acb5b862
https://zh-tw.facebook.com/people/%E4%BE%AF%E6%9D%8E%E9%BA%97%E7%8F%A0/100000366264693,李麗珠,直轄市議員,"桃園市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f73-2cd8-4570-a137-0f15acb5b862
https://zh-tw.facebook.com/taipingservice,李麗華,直轄市議員,"臺中市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fac-2b64-4795-9d23-0f15acb5b862
http://zh-tw.facebook.com/people/du-su-yin/100000802546495,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E5%8D%97%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9D%9C%E7%B4%A0%E5%90%9F%E6%9C%8D%E5%8B%99%E8%99%95/148228898571824,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E5%8D%97%E5%B8%82%E8%AD%B0%E5%93%A1-%E6%9D%9C%E7%B4%A0%E5%90%9F/170045896345606?fref=photo,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://www.facebook.com/pages/%E5%8F%B0%E5%8D%97%E5%B8%82%E8%AD%B0%E5%93%A1-%E6%9D%9C%E7%B4%A0%E5%90%9F/170045896345606?sk=photos,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://www.facebook.com/pages/%E5%8F%B0%E5%8D%97%E5%B8%82%E8%AD%B0%E5%93%A1-%E6%9D%9C%E7%B4%A0%E5%90%9F/170045896345606?ref=page_internal&sk=timeline,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://www.facebook.com/170045896345606/photos/pb.170045896345606.-2207520000.1409028907./179342962082566/?type=1,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E5%8D%97%E5%B8%82%E8%AD%B0%E5%93%A1-%E6%9D%9C%E7%B4%A0%E5%90%9F/170045896345606?sk=info,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://zh-tw.facebook.com/170045896345606/photos/a.179340718749457.51083.170045896345606/179341252082737/,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://www.facebook.com/people/%E6%9D%9C%E7%B4%A0%E5%90%9F/100000802546495?fref=nf,杜素吟,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fb1-df3c-4633-ba7d-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E4%B8%96%E5%AE%97%E5%B8%82%E8%AD%B0%E5%93%A1/332323820196128,林世宗,直轄市議員,"臺北市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f99-1590-4251-81e6-0f15acb5b862
http://zh-tw.facebook.com/pages/shi-lin-bei-tou-fu-wu-da-ren-lin-shi-zong/136175479741651,林世宗,直轄市議員,"臺北市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f99-1590-4251-81e6-0f15acb5b862
https://www.facebook.com/pages/%E6%96%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E5%93%A1%E5%80%99%E9%81%B8%E4%BA%BA%E6%9E%97%E4%B8%96%E6%A3%9F%E6%9C%8D%E5%8B%99%E8%99%95/620101674777629?sk=reviews,林世棟,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b5680-67b8-47f2-8dfa-1926acb5b862
https://www.facebook.com/620101674777629/photos/a.620102381444225.1073741825.620101674777629/631646366956493/?type=1,林世棟,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b5680-67b8-47f2-8dfa-1926acb5b862
https://www.facebook.com/pages/%E6%96%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E5%93%A1%E5%80%99%E9%81%B8%E4%BA%BA%E6%9E%97%E4%B8%96%E6%A3%9F%E6%9C%8D%E5%8B%99%E8%99%95/620101674777629?sk=likes,林世棟,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b5680-67b8-47f2-8dfa-1926acb5b862
https://zh-tw.facebook.com/tingchun1117,林亭君,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b567c-7d4c-4871-b8df-1926acb5b862
https://www.facebook.com/tingchun1117?fref=ts,林亭君,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b567c-7d4c-4871-b8df-1926acb5b862
https://www.facebook.com/jiayugogogo,林佳諭,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/540b567e-6ae8-4b57-a04d-1926acb5b862
https://www.facebook.com/jiayugogogo/posts_to_page,林佳諭,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/540b567e-6ae8-4b57-a04d-1926acb5b862
https://www.facebook.com/jiayugogogo/photos/a.1488268948109516.1073741828.1488232781446466/1488715174731560/?type=1&theater,林佳諭,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/540b567e-6ae8-4b57-a04d-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%A1%83%E5%9C%92%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%9E%97%E4%BF%90%E7%8E%B2%E6%9C%8D%E5%8B%99%E8%99%95/195523703803558,林俐玲,直轄市議員,"桃園市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f73-8998-4a52-88aa-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%A1%83%E5%9C%92%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%9E%97%E4%BF%90%E7%8E%B2/496709473711305,林俐玲,直轄市議員,"桃園市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f73-8998-4a52-88aa-0f15acb5b862
https://www.facebook.com/pages/%E6%A1%83%E5%9C%92%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%9E%97%E4%BF%90%E7%8E%B2/496709473711305?sk=timeline&ref=page_internal,林俐玲,直轄市議員,"桃園市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f73-8998-4a52-88aa-0f15acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E4%BF%A1%E7%BE%A9/100001482397551,林信義,直轄市議員,"桃園市 > 第14選區[山地]",http://k.olc.tw/elections/candidates/view/540b568c-21e0-431b-9752-1926acb5b862
https://zh-cn.facebook.com/cyuanjiong.lin,林全忠,直轄市議員,"臺南市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68faf-5c74-4655-87cb-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%85%A8%E5%BF%A0/379446738788247,林全忠,直轄市議員,"臺南市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68faf-5c74-4655-87cb-0f15acb5b862
https://zh-tw.facebook.com/GoChenglin,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://zh-tw.facebook.com/GokuoCheng,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://www.facebook.com/GokuoCheng/photos/a.425761472351.236142.296593002351/10151945355112352/?type=1&source=11,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
http://mbasic.facebook.com/GokuoCheng,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://zh-tw.facebook.com/GokuoCheng/photos/pb.296593002351.-2207520000.1410207911./10151956925722352/?type=1,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://www.facebook.com/pages/%E5%8F%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9E%97%E5%9C%8B%E6%88%90%E7%AB%B6%E9%81%B8%E7%B8%BD%E9%83%A8/692659780814410,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E6%9C%83-%E6%9E%97%E5%9C%8B%E6%88%90%E8%AD%B0%E5%93%A1-%E6%9C%8D%E5%8B%99%E5%9C%98%E9%9A%8A/100543940003716,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://zh-tw.facebook.com/GokuoCheng/photos/pb.296593002351.-2207520000.1411723840./10151945355112352/?type=1,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%9C%8B%E6%88%90%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/154778487911771,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://www.facebook.com/GokuoCheng/photos_stream?tab=photos,林國成,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9b-d4f0-4bca-9ea0-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%9C%8B%E6%94%BF%E6%9C%8D%E5%8B%99%E8%99%95/271839966249753,林國政,直轄市議員,"桃園市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5684-7668-475e-b985-1926acb5b862
https://www.facebook.com/pages/%E6%9E%97%E5%9C%8B%E6%98%A5%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/192943090785658?rf=205975882759146,林國春,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-1838-424e-bbde-0f15acb5b862
https://www.facebook.com/149821165063791/,林國春,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa5-1838-424e-bbde-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E4%B8%AD%E5%B8%82%E8%AD%B0%E9%95%B7%E6%9E%97%E5%A3%AB%E6%98%8C%E6%9C%8D%E5%8B%99%E8%99%95/311966705575670,林士昌,直轄市議員,"臺中市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa8-6490-429a-b8fd-0f15acb5b862
https://www.facebook.com/pages/%E5%8F%B0%E4%B8%AD%E5%B8%82%E8%AD%B0%E9%95%B7%E6%9E%97%E5%A3%AB%E6%98%8C%E6%9C%8D%E5%8B%99%E8%99%95/311966705575670?rf=309984932400635,林士昌,直轄市議員,"臺中市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa8-6490-429a-b8fd-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%A9%95%E9%BA%97%E7%B2%89%E7%B5%B2%E5%9C%98/449300428506564,林婕麗,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b567c-82c8-4acf-b8d0-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E5%A9%95%E9%BA%97/100008048461020,林婕麗,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b567c-82c8-4acf-b8d0-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%A9%95%E9%BA%97%E5%A4%A7%E5%90%8C%E6%9C%8D%E5%8B%99%E8%99%95/342801322536986,林婕麗,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b567c-82c8-4acf-b8d0-1926acb5b862
https://www.facebook.com/events/1495802183988083/?ref=22,林婕麗,直轄市議員,"臺北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b567c-82c8-4acf-b8d0-1926acb5b862
https://zh-tw.facebook.com/pages/%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E9%83%AD%E7%8E%9F%E6%88%90%E6%9A%A8%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9E%97%E5%AE%9B%E8%93%89%E8%81%AF%E5%90%88%E8%BE%A6%E5%85%AC%E5%AE%A4/561573943907180?rf=432378036882107,林宛蓉,直轄市議員,"高雄市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa3-8600-4890-85a5-0f15acb5b862
https://www.facebook.com/ii579,林宛蓉,直轄市議員,"高雄市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa3-8600-4890-85a5-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%B8%82%E8%AD%B0%E5%93%A1%E6%9E%97%E5%AE%9C%E7%91%BE%E6%9C%8D%E5%8B%99%E8%99%95/164135133646452,林宜瑾,直轄市議員,"臺南市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68faf-7be8-4ffd-8c93-0f15acb5b862
https://zh-tw.facebook.com/ichin870,林宜瑾,直轄市議員,"臺南市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68faf-7be8-4ffd-8c93-0f15acb5b862
https://zh-tw.facebook.com/ichin0825,林宜瑾,直轄市議員,"臺南市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68faf-7be8-4ffd-8c93-0f15acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E5%AE%B6%E6%85%B6,林家慶,直轄市議員,"高雄市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5698-7e64-4845-b519-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%AE%B6%E6%85%B6%E5%B0%AC%E5%B0%AC%E7%9A%84%E7%AA%A9/513676008659658,林家慶,直轄市議員,"高雄市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5698-7e64-4845-b519-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%AE%B6%E6%85%B6%E5%B0%AC%E5%B0%AC%E7%9A%84%E7%AA%A9/513676008659658?sk=info,林家慶,直轄市議員,"高雄市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5698-7e64-4845-b519-1926acb5b862
https://www.facebook.com/search.php?q=%E6%9E%97%E5%AE%B6%E6%85%B6&type=users,林家慶,直轄市議員,"高雄市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5698-7e64-4845-b519-1926acb5b862
https://zh-tw.facebook.com/changeforwardwin,林富子,直轄市議員,"新北市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5682-1918-44ed-87b8-1926acb5b862
https://www.facebook.com/changeforwardwin/info,林富子,直轄市議員,"新北市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5682-1918-44ed-87b8-1926acb5b862
https://zh-tw.facebook.com/emiliefoodslin,林富子,直轄市議員,"新北市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5682-1918-44ed-87b8-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E5%BE%B7%E5%BF%A0/100003133846059,林德忠,直轄市議員,"桃園市 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/540b5689-331c-4260-99f1-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E5%BF%97%E5%B1%95%E6%9C%8D%E5%8B%99%E5%9C%98%E9%9A%8A/332791410202701,林志展,直轄市議員,"臺南市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b5694-4894-4c7b-9e5f-1926acb5b862
https://www.facebook.com/pages/%E6%9E%97%E5%BF%97%E5%B1%95%E6%9C%8D%E5%8B%99%E5%9C%98%E9%9A%8A/332791410202701?fref=nf,林志展,直轄市議員,"臺南市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b5694-4894-4c7b-9e5f-1926acb5b862
https://www.facebook.com/pages/%E6%9E%97%E5%BF%97%E5%B1%95%E6%9C%8D%E5%8B%99%E5%9C%98%E9%9A%8A/332791410202701?sk=info&ref=page_internal,林志展,直轄市議員,"臺南市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b5694-4894-4c7b-9e5f-1926acb5b862
